"tp_licitacao","vl_total_contrato","n_licitacoes_part","n_licitacoes_venceu","montante_lic_venceu","perc_vitoria","media_n_licitacoes_part","media_n_licitacoes_venceu","n_propostas","media_n_propostas","total_ganho","status_tramita","razao_contrato_por_vl_recebido","media_num_contratos","num_contratos"
"12",252026.3,500,66,0,0.130177514792899,71.4285714285714,19.2,219,43.8,99781768.47,"0",0.00251941157065434,22.3333333333333,67
"8",18355.8020775393,12.4208455104381,7.85250730626285,10550.9719610214,0.893880948037057,2.75705315545201,2.79219421856105,9.60956046171486,3.02061112876981,1418396.13815831,"1",0.413116049282088,0.878526577726007,0.878526577726007
"3",146911.04,10,5,0,0.384615384615385,2.5,2.5,8,2.66666666666667,1545039.31,"0",0.0868294037115214,2,2
"8",50348.1379317585,61.0035249460489,12.3661302770488,5843.12635520473,0.223793051801949,8.75430323476238,6.58102682298049,53.0611494663171,8.89154534460977,1471236.99733801,"1",0.0484876539444811,7.91075351803253,23.617011513561
"11",2858400,38,19,0,0.395833333333333,6.33333333333333,4,24,6,10150337.25,"1",0.219729243897212,4,8
"11",22680.3511884935,46.8997485637665,54.7887678481638,8210.02514362335,0.861519432369226,9.89307628422976,12.9769656408578,42.5966471359134,11.1302179447375,26544158.147412,"1",0.320899544395953,7.88901928439736,15.7780385687947
"11",315554.834836721,46.3230110108852,12.3686789646745,4624078.09454799,0.256263140333516,7.15870531754834,4.55881032459438,26.3279113397002,4.86147599977752,2526424.40951299,"1",0.0948974627107996,4.33496677627166,10.4796161875129
"11",49500,50,18,5445760.63,0.305084745762712,10,3.8,24,8,5438489.52,"0",0.00901969652449336,4,8
"11",22500,0,0,0,0,0,0,0,0,52500,"0",0.3,0,0
"8",43830.3522513717,51.685428920202,10.8498367955908,167727.038302695,0.378958821362048,7.55117788764515,5.86174696534872,45.2491839779541,7.70442181484153,1258524.23833965,"1",0.0848731324655048,6.89989119706055,20.3087348267436
"2",236823.135512703,3.69763458753005,3.24802882294171,1310008.49577849,1,2.12401441147085,2.12401441147085,3.69763458753005,2.12401441147085,1303673.35722496,"1",0.342878669292656,2.69763458753005,2.69763458753005
"12",58550,1,2,117100,1,1,2,1,1,117100,"0",0.333333333333333,1,1
"11",27805,658,84,0,0.12051649928264,109.666666666667,23.2,176,44,11186735.23,"0",0.00247937048062112,14,42
"11",50000,31,18,5482060.84,0.473684210526316,4.42857142857143,3.6,28,4.66666666666667,3503382.84,"0",0.0140710985141134,2.75,11
"11",252846.11,27,46,0,0.71875,9,9.8,27,9,5263241.8,"0",0.0458379406067152,3.5,7
"11",28921.113717109,2.10524059738964,1.55262029869482,483852.069634211,0.72368985065259,1.27631014934741,1.55262029869482,2.10524059738964,1.27631014934741,47400.7365054637,"1",0.410411385023877,0.552620298694819,0.552620298694819
"8",428715.458473028,7.68808777444065,1.83601097180508,1044397.41068082,0.349769244151604,2.04501371475635,1.83601097180508,4.34404388722032,2.25401645770762,792590.905973133,"1",0.375030069162214,0.836010971805081,0.836010971805081
"12",42596.3,34,28,10041027.68,0.608695652173913,8.5,16,22,7.33333333333333,2405059.46,"0",0.0174028965576434,15,15
"11",77772.9,115,75,0,0.707547169811321,19.1666666666667,19.2,115,19.1666666666667,14198342.43,"0",0.00544776349883971,19.4,97
"8",12000,72,47,0,0.510869565217391,9,12,66,11,2412184,"0",0.00495011929787508,7.5,30
"13",18000,2,1,125880,0.5,1,1,2,1,18000,"1",0.5,0,0
"2",333480.855703644,6.21187870460562,11.5363461656962,3402239.73688557,0.769089744379744,3.10593935230281,3.84544872189872,6.21187870460562,3.10593935230281,3309824.86190928,"1",0.137117633437993,2.66223373054527,2.66223373054527
"8",38147.3306246102,34.2192063792609,6.19296145811677,132737.251566723,0.175823169086423,7.5322632021437,3.14121678373776,18.5612880196422,4.79530763874451,364619.13498817,"1",0.164221451552394,2.94442782100911,7.13152382755652
"2",104171.62,29,20,0,0.5,7.25,4.4,29,7.25,5585455.77,"0",0.0183090407964308,4.5,9
"11",5000,24,37,0,0.804347826086957,24,9.4,24,24,13623591.72,"0",0.000366875764035288,3.75,15
"11",6300,284,192,0,0.721804511278195,47.3333333333333,56.2,282,47,20611033.5,"0",0.00030556812790558,45.2,226
"11",140000,10,13,0,0.590909090909091,3.33333333333333,4.33333333333333,8,2.66666666666667,1318476.4,"0",0.095990583049544,0,0
"3",85520.1412981801,140.253964741947,56.6242714796681,0,0.343177402907079,17.5317455927434,14.8094248485286,128.057967807865,21.3429946346441,10423032.0339399,"1",0.0712984334615538,15.1578819037881,75.7894095189404
"2",9197.09510626271,0.18935262132436,0.18935262132436,4090.01662060618,0.18935262132436,0.18935262132436,0.18935262132436,0.18935262132436,0.18935262132436,9197.09510626271,"1",0.5,0,0
"7",8972.15209063143,0,0,0,0,0,0,0,0,8972.15209063143,"1",0.5,0,0
"11",801651.37,16,26,0,0.65,2.66666666666667,8.75,13,2.6,8516180.63,"0",0.0860341085780469,2.5,5
"8",125000,54,33,2103420,0.634615384615385,7.71428571428571,8,52,8.66666666666667,1802570,"0",0.064848487992654,7,35
"11",17000,3,4,0,0.8,1.5,1,3,1.5,59300,"0",0.222804718217562,1,2
"11",42750.9152196348,52.4542116522789,10.6547617418692,0,0.186925644594196,7.49345880746841,5.57325998805463,45.897435195744,7.64957253262401,1275916.64728243,"1",0.115931938438148,6.82997547555715,20.4899264266714
"13",32577,3,9,0,0.818181818181818,1.5,2.75,3,1.5,712352.67,"0",0.0437316451632273,0,0
"11",220000,1,3,0,0.75,1,2.33333333333333,1,1,572000,"0",0.277777777777778,0,0
"8",43932.3144861963,46.31060372293,9.40684138122015,0,0.165032304933687,6.61580053184714,4.92050164556131,40.5217782575637,6.75362970959395,1132665.66388495,"1",0.160915239379981,6.03002652642317,18.0900795792695
"11",28778.75,915,276,0,0.237113402061856,152.5,103.4,363,90.75,42049428.63,"0",0.000683934791710701,23,23
"11",34848.0731114279,0.142472656909376,0.142472656909376,71471.4083385887,0.142472656909376,0.142472656909376,0.142472656909376,0.142472656909376,0.142472656909376,34848.0731114279,"1",0.5,0,0
"7",21337.2538647847,3.2907540788874,1.14461011439562,271329.189497343,0.0248828285738178,0.470107725555343,0.271844902168959,2.36075836094096,0.393459726823494,259397.391776248,"1",0.46556876725864,0.228922022879124,1.14461011439562
"11",6710,9,5,0,0.454545454545455,1.5,1.2,5,1.25,36975,"0",0.153599633741559,1.33333333333333,4
"13",8500,2,4,400917.65,1,2,2,2,2,37140,"0",0.18624014022787,1,1
"11",19240,11,4,0,0.333333333333333,1.57142857142857,1,5,1,165040,"0",0.104406338181029,1.33333333333333,4
"11",142685,1096,276,0,0.231349538977368,182.666666666667,103.4,544,136,42049428.63,"0",0.0033817931296655,50.25,201
"11",4554,1165,270,0,0.266272189349112,129.444444444444,127,777,111,39000952.41,"0",0.00011675274644896,92.6,463
"2",218724.78,99,12,2523607.39,0.117647058823529,24.75,7.5,58,19.3333333333333,2558202.84,"0",0.0787650273722295,9,9
"7",12200,1,2,84700,1,1,1,1,1,24400,"0",0.333333333333333,1,1
"7",6300,9,42,2199560,0.893617021276596,4.5,11.8,9,4.5,1573560,"0",0.00398769511222513,1.5,3
"7",7000,19,57,0,0.919354838709677,6.33333333333333,17.6,19,6.33333333333333,2158180,"0",0.00323298755761646,5,15
"11",7079.27280040248,8.17670026607811,19.8388381984551,1317.27957427502,0.925242705561686,4.13980636640918,9.97087533259764,8.17670026607811,4.13980636640918,972893.363769723,"1",0.056745101581948,3.13980636640918,6.27961273281835
"11",27600,22,7,752453.4,0.28,5.5,3.5,17,5.66666666666667,539032,"0",0.0487088621892163,1,2
"8",15929.1234105825,1.26975201815367,1.53950403630733,23778.9071388543,1,1.06743800453842,1.20231401361525,1.26975201815367,1.06743800453842,23778.9071388543,"1",0.469854901197113,0.202314013615251,0.404628027230501
"11",136283.942237799,262.73128275387,55.5192511938512,0,0.180537840887127,52.2695262109062,14.3795186910778,78.183957144618,25.3550801600019,14677627.7508864,"1",0.0107095178403933,2.47923353128135,3.74037440307438
"2",320984.304515791,55.3920969972387,5.80723597551696,3645635.84022779,0.0468325481896529,9.23201616620645,4.02039413689636,31.2697321758606,7.81743304396514,3720379.71917974,"1",0.31104329220887,3.12697321758606,6.25394643517211
"11",41176.3352812268,27.4647046853788,7.01060732547194,754600.588367453,0.690409259086377,4.56524988446784,3.52579867125799,24.2562188250013,4.64164240495302,653910.845598939,"1",0.257699066761352,4.24058167240582,11.8233361160383
"11",57987.6257077774,102.533859260846,29.1610058448277,0,0.113027154437317,17.0889765434743,14.5805029224139,63.0253997291438,15.756349932286,26047434.9870583,"1",0.265676627194867,2.58686342171859,10.3474536868744
"8",11200,14,8,205900,0.444444444444444,3.5,5,13,4.33333333333333,205900,"0",0.0515891294334408,4,4
"8",49570,1,2,60120,1,1,1,1,1,60120,"0",0.451909927978849,1,1
"8",33600,45,8,0,0.228571428571429,5,4.4,34,4.85714285714286,615300,"0",0.0517799352750809,4.2,21
"12",293327.1,153,96,0,0.45933014354067,25.5,37.75,100,25,21973626.29,"0",0.0131732031258363,22,44
"2",23182.4589072727,10.2369558662176,2.07938166032545,0,0.0364803800057097,1.46242226660252,1.08767656078562,8.95733638294041,1.49288939715674,263846.893224632,"1",0.425045336265928,1.33293696174709,3.99881088524126
"7",27000,4,5,252500,1,1,1,4,1,136600,"0",0.165036674816626,1,4
"11",16389.7,3,23,3772862.54,0.958333333333333,3,5.75,3,3,2292826.39,"0",0.0070975168027692,2,2
"7",12,85,5,0,0.0568181818181818,14.1666666666667,1.25,78,15.6,2398352.28,"0",0.00000500341007413603,1,3
"11",60803.5,132,107,0,0.652439024390244,22,28.2,124,24.8,18656113.22,"0",0.00324858527232898,22.5,90
"2",23782.2646619752,2.5946059380658,4.81855388497934,0,0.370657991152257,1.2973029690329,1.66796096018516,2.5946059380658,1.2973029690329,208981.5299412,"1",0.336641734780608,1.2973029690329,2.5946059380658
"11",15185.5,157,118,0,0.448669201520913,31.4,31.8,94,31.3333333333333,40714953.59,"0",0.000372832019219112,12,12
"7",30349.7578918934,31.1050715413876,7.25644106278196,0,0.63112694296267,4.89113169582561,3.7715780149214,27.2822053139098,4.98215232028936,754034.599118866,"1",0.204871621276362,4.50429404185464,12.4685986824334
"11",84100,125,12,0,0.0909090909090909,17.8571428571429,3,76,15.2,482883.02,"0",0.148328957011799,3,6
"12",1005372.96,117,102,0,0.476635514018692,19.5,24.4,64,16,8134197.56,"0",0.110002210475859,2.5,5
"3",22756.9274213621,0,0,0,0,0,0,0,0,22756.9274213621,"1",0.5,0,0
"8",19590.5353368666,37.6187585573643,5.72500110417604,762259.103670847,0.487545836127966,7.85125160105526,3.06718798307702,16.3562535885721,5.72500110417604,140737.821303783,"1",0.261249864822978,2.36250055208802,2.36250055208802
"11",63891,236,173,0,0.69758064516129,33.7142857142857,53.8,220,36.6666666666667,14095937.5,"0",0.00451213092022972,46.25,185
"7",25200,5,1,82800,0.2,1.66666666666667,1,3,1.5,58800,"0",0.3,0,0
"11",32640,9,2,712720,0.222222222222222,1.28571428571429,1,6,1,69840,"0",0.318501170960187,1,1
"8",43483.2840188406,54.6212730426341,29.3001163280569,3267.32923686504,0.682390335327535,8.02183337463066,10.383722782461,50.1528336224146,8.5715223509275,2383307.11242645,"1",0.140004949780354,8.04319095639512,40.2159547819756
"8",31814.7672263905,37.9525146733504,13,0,0.314858408428856,5.87435029684899,3.84325842238031,20.8006955045275,3.81877562904265,1720240.86811879,"1",0.018608541466978,3.17076867399737,8.80831993208267
"8",257474.631379623,1,1.94546662177891,674688.979314274,1,1,1.94546662177891,1,1,660331.539201253,"1",0.394701888260185,0,0
"8",3000,2,5,316000,0.833333333333333,1,1.66666666666667,2,1,1774000,"0",0.00168823860438942,1,1
"8",47785.2009193751,63.6356290124822,11.542516049929,467023.465919268,0.193193592268037,10.4025396997043,5.96194672870915,45.433241361985,9.21187633749408,1071995.01123303,"1",0.0777220262414543,6.75439238742304,17.3482092621271
"11",9000,1,1,305001.2,1,1,1,1,1,9000,"0",0.5,0,0
"11",48000,37,85,0,0.772727272727273,12.3333333333333,22.2,37,12.3333333333333,16862894.19,"0",0.00283840697367642,5,10
"2",1113838.13171011,20.3408871758729,5.62499475944787,3250387.41602698,0.68689590603351,7.16665967926383,2.68181627616286,17.8181627616286,6.3257515411824,3251648.7782341,"1",0.396456464617913,2.31249737972394,4.62499475944787
"8",5000,37,7,105100,0.166666666666667,9.25,3,26,8.66666666666667,85600,"0",0.0551876379690949,2,2
"11",33378.1613812018,2.8838510629721,2.09734622761607,152943.651632849,0.110386643558741,0.961283687657366,0.58987862651702,1.57300967071205,0.786504835356027,134874.01491794,"1",0.403177220459557,0,0
"11",15400,310,155,0,0.384615384615385,44.2857142857143,48.8,196,39.2,8064500,"0",0.00190596418272503,25.3333333333333,76
"12",8034.39,12,13,192877.7,0.684210526315789,4,5,12,4,108137.06,"0",0.0691597634358528,4,4
"11",190045.8,0,0,0,0,0,0,0,0,726557.32,"0",0.207337064268339,3,3
"11",48703.31,18,6,1688503.97,0.315789473684211,3,1.5,9,2.25,433503.41,"0",0.101000894388199,1.33333333333333,4
"2",20000,4,3,0,0.6,1,1,3,1,60000,"0",0.25,1,2
"11",20000,1,3,94359,0.75,1,1,1,1,94359,"0",0.174887853164158,0,0
"8",15000,17,18,1126980,0.818181818181818,5.66666666666667,4.6,17,5.66666666666667,1048340,"0",0.0141064946301277,6,12
"11",24000,1,2,721790,1,1,1,1,1,48000,"0",0.333333333333333,0,0
"3",20247.8225974133,0.126146499533206,0.252292999066412,0,0.126146499533206,0.126146499533206,0.126146499533206,0.126146499533206,0.126146499533206,21887.727091345,"1",0.481557529308011,0.126146499533206,0.126146499533206
"2",26015.557523645,16.0343648712151,13.5286373926792,2108.89609158039,0.699312702575699,5.45462662850817,4.75859121780377,16.0343648712151,5.45462662850817,3697233.89568435,"1",0.0877478553517234,5.42907620349433,10.8581524069887
"11",13800,1,1,353400,1,1,1,1,1,13800,"1",0.5,0,0
"11",13200,0,0,0,0,0,0,0,0,13200,"0",0.5,0,0
"8",35000,4,7,0,1,2,2.5,4,2,412400,"1",0.078229772016093,2.5,5
"8",70000,26,32,0,0.864864864864865,8.66666666666667,7.6,26,8.66666666666667,2956000,"0",0.023132848645076,7.66666666666667,23
"11",48598,228,151,0,0.574144486692015,32.5714285714286,34.4,211,35.1666666666667,74000434.99,"0",0.00065629486352054,53,212
"11",21000,228,135,0,0.490909090909091,32.5714285714286,35.8,200,40,6950222,"0",0.00301238434237211,19.4,97
"11",2100,107,85,0,0.708333333333333,26.75,27.25,107,26.75,10081977.75,"0",0.000208249088519771,21.25,85
"2",87880.6434321498,145.32641543448,58.7305661737919,2115.93391634524,0.453309032445153,18.2515168449027,15.432641543448,132.697854083963,22.1979422669392,10792040.6931204,"1",0.0560933588820347,15.6954976784997,78.4774883924983
"11",21635.3693352314,2.41477340925485,1,114621.351658506,0.71704531814903,1.08842333807843,1,1.35369335231371,1,21635.3693352314,"1",0.5,0,0
"11",181750,11,10,2362866.48,0.833333333333333,5.5,3.66666666666667,11,5.5,1840682.58,"0",0.0898670253818795,3.5,7
"11",13888.4,17,8,733602.8,0.470588235294118,2.42857142857143,2.66666666666667,10,2,11344846.8,"0",0.00122270655627222,2.33333333333333,7
"11",6000,4,2,0,0.333333333333333,1,1,3,1,11400,"0",0.344827586206897,0,0
"7",15538.630259037,2.32343601435423,1,23923.9208459854,0.705903107921283,1.14704844603936,1.44114533811808,2.32343601435423,1.14704844603936,23923.9208459854,"1",0.426475776980321,0,0
"2",263636.22,6,6,643053.96,0.857142857142857,3,2,6,3,643053.96,"0",0.290767701928789,3,3
"11",75305.2964000264,65.6495399484411,5.61782428203151,11625.4995508119,0.573989450037938,11.3901046345709,2.23141980854173,15.3152552742977,4.23247699742205,518781.967239913,"1",0.320623051973123,2.30891214101575,4.61782428203151
"11",36940.2939390861,12.663647263078,4.02390854968689,10956.8557411432,0.892840450066467,4.79188532421055,1.9719706052565,12.663647263078,4.79188532421055,879068.457785265,"1",0.432186857741199,0.719978226115927,2.15993467834778
"11",167716,4,3,0,0.5,1.33333333333333,1,4,1.33333333333333,485857.8,"0",0.256613713707618,1,2
"8",5000,2,5,25000,1,1,1.66666666666667,2,1,25000,"0",0.166666666666667,1,1
"2",41300,3,1,361850,0.5,1.5,2,3,1.5,82600,"0",0.333333333333333,0,0
"11",139050,34,9,2818731.16,0.219512195121951,11.3333333333333,9,29,14.5,2698191.52,"0",0.049008869713707,2,2
"8",15000,32,54,0,0.885245901639344,16,12.4,32,16,1386080,"0",0.0107060267793417,8,24
"2",451682.635661864,34.403901506681,9.95902412035502,13234371.7026958,0.269162814063649,8.60097537667025,6.33756080386229,24.444877386326,8.14829246210866,13108586.5898704,"1",0.0773679776177766,4.97951206017751,9.95902412035502
"13",11451,3,3,0,0.75,1,1,3,1,43352,"0",0.208948415232743,1,2
"8",0.2,6,21,37126705,0.91304347826087,3,6.75,6,3,39039655.98,"0",0.00000000512299593720449,4,4
"8",34506.6121981479,20.5309051573277,4.17034011008218,0,0.0731638615803891,2.93298645104681,2.18140867296606,17.9645420126617,2.99409033544362,517175.360631198,"1",0.349673368495998,2.67329494236037,8.01988482708111
"11",74380,8,3,0,0.333333333333333,1.6,1,6,1.5,183694,"0",0.288211908212373,1.5,3
"7",7916.7,218,74,0,0.290196078431373,27.25,22,117,19.5,18554166.31,"0",0.000426498469796467,10,40
"11",255947.4,14,3,744879,0.214285714285714,7,3,3,3,744879,"0",0.255736059720247,1,1
"3",23498.1726040365,0.838120194850489,0.838120194850489,20114.8846764117,0.838120194850489,0.838120194850489,0.838120194850489,0.838120194850489,0.838120194850489,23498.1726040365,"1",0.5,0,0
"11",21678.109408915,1.00406819838099,1.00813639676198,21512.1269149706,1,1.00406819838099,1.0020340991905,1.00406819838099,1.00406819838099,22871.3103667806,"1",0.498408639329216,0.00406819838099182,0.00406819838099182
"8",59400,10,2,123600,0.166666666666667,2.5,1,2,1,123600,"0",0.324590163934426,0,0
"7",197304.571177889,0.967637166846544,3.3867300839629,2826532.49287761,0.376303342662545,0.483818583423272,1.93527433369309,0.483818583423272,0.483818583423272,1879797.44999464,"1",0.301991931840635,0,0
"11",115526,232,96,0,0.40506329113924,29,24.8,197,28.1428571428571,8616612.04,"0",0.0132299786685461,20.6,103
"11",71451.64,705,84,0,0.119148936170213,78.3333333333333,23.2,223,31.8571428571429,11186735.23,"0",0.00634663830198086,17.4,87
"10",2790,4,4,214961.76,0.8,2,2,4,2,17349.48,"0",0.138533864826699,1.5,3
"11",10000,127,107,0,0.656441717791411,21.1666666666667,28.2,119,23.8,18656113.22,"0",0.000535730169539816,21.5,86
"8",3000,22,26,127200,0.764705882352941,7.33333333333333,8.66666666666667,22,7.33333333333333,127200,"0",0.0230414746543779,4,12
"8",49099.8728233622,61.2366634921636,12.4563928181306,12892.5503300037,0.232838659490083,8.7739808408743,6.5372565287631,53.5537676815875,8.955828345924,1485540.59233663,"1",0.0526221753104307,7.955828345924,23.867485037772
"8",5000,4,6,155500,0.857142857142857,2,3.5,4,2,41000,"0",0.108695652173913,1,2
"11",13962.8286592662,6.56877076928504,1.79553868132643,30215.6839187653,0.381247692301662,2.32589780221072,1,1.79553868132643,1,25100.3701978363,"1",0.353453400808288,0.795538681326434,0.795538681326434
"11",76360,96,54,0,0.380281690140845,16,12.6,52,13,6856172.74,"0",0.0110147334118468,8,8
"11",176413.8,6,5,1663191.09,0.625,1.5,1,6,1.5,1120548.9,"0",0.136020719794023,1,2
"11",37409.7015734063,37.2952053251211,7.56851633731276,128816.687533399,0.215364950496638,5.5703634242444,4.17478289636783,31.5583235179074,5.56146967868942,860992.175000138,"1",0.243496177455235,4.56146967868942,13.6844090360682
"8",841596.699400898,8.15707812877372,4.1360441474244,0,0.912305364058467,1.92506452004558,2.10210339813493,7.2482428108342,1.946703456187,2273733.86030609,"1",0.256183283447952,1.83309904144456,3.72650595381856
"7",22800,0,0,0,0,0,0,0,0,41040,"0",0.357142857142857,0,0
"11",122068.549320542,14.6624708538875,4.54330082796514,0,0.0540869146186326,4.88749028462917,1.60048097348772,14.6624708538875,4.88749028462917,1259298.99099737,"1",0.413197337438465,0.619541021995246,1.85862306598574
"11",143079.96,0,0,0,0,0,0,0,0,221181.96,"0",0.392794174038285,0,0
"3",12238.1716503995,0.63225024449639,2.52900097798556,0,0.63225024449639,0.63225024449639,0.948375366744585,0.63225024449639,0.63225024449639,211887.624856492,"1",0.197662075368755,0,0
"8",151924.448474173,8.59654508437961,4.64634164050221,1585472.4397826,0.832352108482657,2.67123991856351,1.91158541012555,8.29268328100443,2.59527446771972,1581082.4237259,"1",0.373405395413804,0.911585410125554,2.73475623037666
"11",24697,62,53,0,0.736111111111111,7.75,13.4,52,8.66666666666667,14313847.03,"0",0.00172242034814186,11.5,46
"8",54000,5,5,0,1,2.5,2.25,5,2.5,370200,"0",0.127298444130127,3,6
"2",181419.729868124,0.979232631390914,0.979232631390914,180985.691864194,0.979232631390914,0.979232631390914,0.979232631390914,0.979232631390914,0.979232631390914,181419.729868124,"1",0.5,0,0
"11",28189.3472247524,0.366298855515197,0.366298855515197,352416.128891171,0.366298855515197,0.366298855515197,0.366298855515197,0.366298855515197,0.366298855515197,28189.3472247524,"1",0.5,0,0
"11",13955,22,24,0,0.827586206896552,7.33333333333333,6.25,22,7.33333333333333,2863895.12,"0",0.00484910590131775,6.66666666666667,20
"10",12500,2,1,21864.99,0.5,1,1,1,1,12500,"0",0.5,0,0
"3",18951.5117810108,0,0,0,0,0,0,0,0,18951.5117810108,"1",0.5,0,0
"11",72925,57,59,0,0.786666666666667,11.4,14.8,56,11.2,2407142,"0",0.029404447541135,8.8,44
"11",43690,275,181,0,0.41324200913242,55,60,84,28,56311205.9,"0",0.000775265383819119,20,20
"2",94912.6942360774,2.38456457480788,1.92304304987192,902103.392501748,0.88461961876601,1.46152152493596,1.92304304987192,2.38456457480788,1.46152152493596,902103.392501748,"1",0.30871146504324,0.923043049871922,0.923043049871922
"11",548531.76,48,102,0,0.784615384615385,16,26.4,48,16,19181403.34,"1",0.0278020052889074,6.33333333333333,19
"11",1680,252,157,0,0.730232558139535,31.5,45,250,35.7142857142857,6466304.03,"0",0.000259740901060945,41.4,207
"11",50200,8,30,0,0.833333333333333,4,8.5,8,4,4557440.86,"0",0.0108949463565613,1,1
"8",16500,61,35,0,0.411764705882353,12.2,7.2,49,12.25,839822,"0",0.0192684527549216,4.33333333333333,13
"10",20697,30,4,0,0.129032258064516,4.28571428571429,1.33333333333333,21,4.2,588747.14,"0",0.033960454521722,2.33333333333333,7
"8",35735.4592317715,1.97060658130795,1.47795493598096,121192.304750439,0.246325822663493,0.656868860435982,0.985303290653974,1.97060658130795,0.656868860435982,130324.575134553,"1",0.342351473495364,0.492651645326987,0.492651645326987
"13",1700,2,5,338039.17,1,2,1.66666666666667,2,2,14560.7,"0",0.104546544736696,2,2
"11",32598.3232069993,1.17571087507531,1.76356631261297,0,0.587855437537655,1.17571087507531,0.881783156306483,1.17571087507531,1.17571087507531,205016.087894619,"1",0.270048081289472,0.587855437537655,0.587855437537655
"11",8800,0,0,0,0,0,0,0,0,17600,"0",0.333333333333333,0,0
"11",44748,24,4,640848,0.148148148148148,4.8,2,6,2,297648,"0",0.130690779097887,0,0
"8",30000,10,10,0,0.666666666666667,10,6.5,10,10,189000,"0",0.136986301369863,4,8
"11",5179.62,6,14,12457321.27,0.933333333333333,6,7,6,6,2006961.22,"0",0.00257418362424372,5,5
"11",10400,87,22,1783134.2,0.211538461538462,17.4,5,59,19.6666666666667,1782334.2,"0",0.00580119462215871,3,6
"11",156613.56,64,9,7098262.42,0.123287671232877,21.3333333333333,4.5,4,4,1676093.56,"0",0.0854547670442836,0,0
"2",265452.422657116,19.0399918297771,7.91018775431439,0,0.574426351646868,4.49739358528695,3.15230122392531,17.8264081573579,4.52628843463026,1414287.30514639,"1",0.157037507174173,3.52628843463026,10.5788653038908
"11",514300,18,7,0,0.291666666666667,3.6,1.75,6,2,3058379,"0",0.14395359896593,1,1
"8",11805.2417316306,1.11423498718068,1,12272.691299174,1,1.11423498718068,1.11423498718068,1.11423498718068,1.11423498718068,12272.691299174,"1",0.480960835469887,0,0
"8",98398,2,3,0,1,1,1,2,1,441198,"0",0.182354947034448,1,2
"11",48016.2410432473,60.6591257045511,13,0,0.239201713593181,8.7236354648568,6.42076562051661,51.4853050061502,8.62603111763019,1576193.94490227,"1",0.0297541647063138,7.67117806756869,22.9232403028291
"7",7000,1,1,28000,0.5,1,1,1,1,7000,"0",0.5,0,0
"11",22000,1,1,113500,1,1,1,1,1,22000,"1",0.5,0,0
"8",18000,13,5,98000,0.294117647058824,2.6,2.5,5,1.66666666666667,98000,"0",0.155172413793103,0,0
"8",5428.01535406979,0.992527193157002,1.985054386314,0,0.992527193157002,0.992527193157002,1.985054386314,0.992527193157002,0.992527193157002,45459.9719454607,"1",0.10753045297781,0,0
"7",9486.73432543874,0,0,0,0,0,0,0,0,46814.1299754381,"1",0.193031285773031,0,0
"10",63900,145,8,12510214.1,0.054421768707483,20.7142857142857,4,29,5.8,1557124.9,"0",0.0394195055239435,3.5,7
"2",96565.0532655763,12.1851019514725,12.9974420815706,0,0.519897683262825,4.06170065049082,4.4678707155399,12.1851019514725,4.06170065049082,3597182.48962521,"1",0.114361492035332,4.4678707155399,8.9357414310798
"2",41331.4236578764,7.53003476187587,1.00400463491678,465768.481274102,0.0106809003714551,1.25500579364598,0.292834685184062,4.18335264548659,1.04583816137165,479949.489440661,"1",0.46242226859374,0.334668211638927,0.669336423277855
"11",12000,1,2,0,0.666666666666667,1,1,1,1,42240,"0",0.221238938053097,0,0
"11",54341,307,112,0,0.397163120567376,34.1111111111111,31.4,269,38.4285714285714,60212962,"0",0.000901666364595741,33.4,167
"11",17000,145,72,0,0.371134020618557,29,15.8,98,32.6666666666667,1706142,"0",0.00986569882226769,23,23
"11",615300,10,8,0,0.666666666666667,1.66666666666667,1.8,8,1.6,5787492,"0",0.0960987019412781,1.5,6
"11",14947.76226494,3.02142330817878,5.04284661635756,6331.4454138279,0.90811712235551,1.75803374056704,1.40428466163576,3.02142330817878,1.75803374056704,66748.2506045024,"1",0.310397691340738,1.51606748113409,1.51606748113409
"11",2499199.6,672,95,0,0.128205128205128,112,25.4,159,39.75,27486807.93,"0",0.0833455269928694,12,24
"11",12769.5565445349,1,1,16275.8027946576,1,1,1,1,1,12769.5565445349,"1",0.5,0,0
"2",189908.3,5,6,2587013.74,0.6,1,1.2,3,1,2027079.08,"0",0.0856605236968016,1,1
"2",18240,263,57,0,0.230769230769231,32.875,17.2,143,23.8333333333333,2205958,"0",0.00820070874985051,16.4,82
"7",36000,1,4,792216,1,1,1.33333333333333,1,1,141440,"0",0.202885482416592,1,2
"11",495015,44,12,0,0.315789473684211,4.88888888888889,4.4,27,3.85714285714286,9773588.68,"0",0.0482066515980292,4,20
"11",8760,488,122,0,0.224264705882353,61,36.6,251,41.8333333333333,5100926,"0",0.00171439106042915,17.5,70
"2",35800.4866669071,109.501910759602,32.1308423590381,0,0.0725301181919595,13.6877388449502,11.9269686836749,76.3428814450745,12.7238135741791,1543562.79965237,"1",0.375189633597333,8.16123395919567,32.6449358367827
"10",2139928,195,113,0,0.576530612244898,24.375,24.2,179,25.5714285714286,77874927.92,"0",0.026744133641127,34.8,174
"2",71604.9739395268,324.718414688483,95.4496080502868,5147.48762995005,0.453233536736489,40.7983227469958,35.580743592605,226.460354700685,37.9419837938622,4539461.93052905,"1",0.130157313932001,24.1836698031984,96.7346792127937
"11",112930,73,50,0,0.561797752808989,14.6,11.2,72,14.4,27249337.51,"0",0.00412721642892819,13.25,53
